length,replicate,trace_distance
6,15,0.047945486316
6,16,0.027928342698
6,17,0.014433275119
6,18,0.034179615156
6,19,0.006693230597
6,20,0.014011543841
6,21,0.052415845756
6,22,0.033459696829
6,23,0.010309480416
6,24,0.024030419142
6,25,0.037506473324
6,26,0.014919333500
6,27,0.047742333575
6,28,0.035116045985
6,29,0.033180794271
6,30,0.035411417246
6,31,0.045577325307
6,32,0.045093516939
6,33,0.028402840378
6,34,0.028730950750
6,35,0.028175553805
6,36,0.032621118251
6,37,0.043437567330
6,38,0.046751667876
6,39,0.010612967910
6,40,0.013318365467
6,41,0.029419427001
6,42,0.023301239278
6,43,0.038592137580
6,44,0.048036662739
6,45,0.047105534404
6,46,0.019842518630
6,47,0.014629628445
6,48,0.040571493257
6,49,0.016783737271
6,50,0.016068834695
6,51,0.011069782308
6,52,0.041270130607
6,53,0.031366584236
6,54,0.032555816335
6,55,0.039977511997
6,56,0.018104488386
6,57,0.003739513418
6,58,0.045132589977
6,59,0.017888320591
6,60,0.053123505303
6,61,0.011989327098
6,62,0.030983382150
6,63,0.078445821263
6,64,0.025451015209
6,65,0.029275079875
6,66,0.049061242342
6,67,0.016516560567
6,68,0.017873651006
6,69,0.004570193309
6,70,0.020962194702
6,71,0.075595425505
6,72,0.015634754689
6,73,0.035916383987
6,74,0.035400010441
6,75,0.030380780031
6,76,0.035296656190
6,77,0.046062529332
6,78,0.026996944692
6,79,0.036843878121
6,80,0.019818904346
6,81,0.030057864215
6,82,0.067196412319
6,83,0.005893654545
6,84,0.047333930293
6,85,0.027178919933
6,86,0.017714316461
6,87,0.026378617873
6,88,0.035483685425
6,89,0.023760191934
6,90,0.027580446228
6,91,0.031286423729
6,92,0.018995974225
6,93,0.045911719335
6,94,0.025172219467
6,95,0.029900616871
6,96,0.046654291506
6,97,0.021911458891
6,98,0.056515042869
6,99,0.013114699652
6,100,0.017201786761
6,101,0.034617102069
6,102,0.018204315538
6,103,0.035776652572
6,104,0.032138872546
6,105,0.004982655305
6,106,0.033534696832
6,107,0.020330547678
6,108,0.012892963241
6,109,0.036916780953
6,110,0.072155596180
6,111,0.007660927702
6,112,0.008977439489
6,113,0.054231588997
6,114,0.029106449163
6,115,0.037857545511
6,116,0.034528802641
6,117,0.037920752842
6,118,0.020648220546
6,119,0.039279302506
6,120,0.043910055910
6,121,0.038519862543
6,122,0.033388241122
6,123,0.029285168840
6,124,0.027793817739
6,125,0.015019266964
6,126,0.040202821403
6,127,0.027619843311
6,128,0.017089702251
6,129,0.022172213502
6,130,0.010299360958
6,131,0.029554551574
6,132,0.020881093124
6,133,0.026126263389
6,134,0.011563922564
6,135,0.046951740870
6,136,0.038568799098
6,137,0.015979799903
6,138,0.081483880662
6,139,0.030970998221
6,140,0.021001380004
6,141,0.047279756900
6,142,0.025057918824
6,143,0.020782519123
6,144,0.067538115013
6,145,0.023353301368
6,146,0.059453497984
6,147,0.026941367659
6,148,0.032382103539
6,149,0.053131288126
6,150,0.023600477676
6,151,0.036997448586
6,152,0.037144704781
6,153,0.038785452695
6,154,0.030041498960
6,155,0.029829953633
6,156,0.037397252330
6,157,0.049629256758
6,158,0.017431858227
6,159,0.021330057746
6,160,0.021374370368
6,161,0.006155441093
6,162,0.045461706148
6,163,0.033731569708
6,164,0.072887671008
6,165,0.030117784557
6,166,0.058610260734
6,167,0.041001413431
6,168,0.033281494381
6,169,0.026049634319
6,170,0.026587919686
6,171,0.016520536835
6,172,0.026004327726
6,173,0.046911573148
6,174,0.022875085279
6,175,0.010031802259
6,176,0.042454800466
6,177,0.050439236725
6,178,0.020245269434
6,179,0.014109589397
6,180,0.014134247851
6,181,0.011040513409
6,182,0.010333194466
6,183,0.010429086855
6,184,0.008620945094
6,185,0.044750452799
6,186,0.014325123846
6,187,0.045984296027
6,188,0.072133791207
6,189,0.009926275370
6,190,0.060975012756
6,191,0.058773401485
6,192,0.087511908297
6,193,0.032473383747
6,194,0.005820083843
6,195,0.014941734228
6,196,0.034322040820
6,197,0.013418799559
6,198,0.013842473621
6,199,0.003285519801
6,200,0.018519827465
6,201,0.030578308087
6,202,0.070113057559
6,203,0.056636011324
6,204,0.052306880444
6,205,0.066154661995
6,206,0.049824921823
6,207,0.016626927937
6,208,0.023792185834
6,209,0.091168523726
6,210,0.014929672908
6,211,0.042289652354
6,212,0.083400932528
6,213,0.026701441700
6,214,0.021625311484
6,215,0.061376069246
6,216,0.031005754784
6,217,0.034237060783
6,218,0.009397965166
6,219,0.023183749836
6,220,0.015918930154
6,221,0.017224210600
6,222,0.031875679543
6,223,0.017121822805
6,224,0.020039364035
6,225,0.056307506789
6,226,0.081097923155
6,227,0.038507613962
6,228,0.052129356496
6,229,0.034397545604
6,230,0.028084425927
6,231,0.018900124283
6,232,0.037784414314
6,233,0.017974282039
6,234,0.039498094011
6,235,0.030780690809
6,236,0.066311313759
6,237,0.050414983819
6,238,0.013838065277
6,239,0.044614188818
6,240,0.057697079406
6,241,0.024134243852
6,242,0.020875023237
6,243,0.063982395762
6,244,0.051442509314
6,245,0.071855066812
6,246,0.043280082992
6,247,0.042687212237
6,248,0.077022385321
6,249,0.032900450229
8,0,0.064733617195
8,1,0.052586804221
8,2,0.016772822027
8,3,0.057414776288
8,4,0.006731848786
8,5,0.050272278747
8,6,0.030475092148
8,7,0.017716210101
8,8,0.050793616327
8,9,0.017007709569
8,10,0.024629880789
8,11,0.052424592113
8,12,0.011299705809
8,13,0.019071574701
8,14,0.024538146312
8,15,0.031104600204
8,16,0.004039776181
8,17,0.013800863757
8,18,0.044440467689
8,19,0.050189961352
8,20,0.028377361059
8,21,0.034311302470
8,22,0.040106114859
8,23,0.061981186098
8,24,0.028097308053
8,25,0.019981667486
8,26,0.063698232557
8,27,0.031032269866
8,28,0.026613903267
8,29,0.031120067673
8,30,0.013118854535
8,31,0.013438656348
8,32,0.007109148361
8,33,0.034550308503
8,34,0.038512908809
8,35,0.057518148883
8,36,0.050471958542
8,37,0.041187783362
8,38,0.027813257698
8,39,0.039701346936
8,40,0.013473657501
8,41,0.051219837386
8,42,0.018100777497
8,43,0.058994752249
8,44,0.044798790888
8,45,0.030455562588
8,46,0.037282784690
8,47,0.022895674092
8,48,0.077967461244
8,49,0.059387460527
8,50,0.039902137733
8,51,0.018604248217
8,52,0.050422012198
8,53,0.032116978499
8,54,0.012204838770
8,55,0.043597899624
8,56,0.051314368052
8,57,0.035828134688
8,58,0.041750513815
8,59,0.027173347947
8,60,0.019641464356
8,61,0.045773939209
8,62,0.038848442324
8,63,0.016080251036
8,64,0.026427344569
8,65,0.028408755282
8,66,0.075773560411
8,67,0.024467225424
8,68,0.020403079254
8,69,0.027104009425
8,70,0.010572134311
8,71,0.038915007649
8,72,0.020078334899
8,73,0.018547398800
8,74,0.074507283415
8,75,0.045773465694
8,76,0.013670819828
8,77,0.022952855258
8,78,0.044528497398
8,79,0.087215616160
8,80,0.030310447580
8,81,0.040585868509
8,82,0.044848600266
8,83,0.040462327394
8,84,0.036386351794
8,85,0.014948322256
8,86,0.038722286407
8,87,0.064852770444
8,88,0.025457042052
8,89,0.003332367535
8,90,0.044382927014
8,91,0.037502855498
8,92,0.014256074160
8,93,0.038729428711
8,94,0.035336496578
8,95,0.027810137976
8,96,0.017464512073
8,97,0.041015174707
8,98,0.004224172588
8,99,0.014150161092
8,100,0.072625751033
8,101,0.026946216782
8,102,0.041955135070
8,103,0.046441542548
8,104,0.027272397883
8,105,0.021036272058
8,106,0.024023957833
8,107,0.028393871900
8,108,0.023939941704
8,109,0.022321598611
8,110,0.042472699562
8,111,0.011132601357
8,112,0.020507573048
8,113,0.014641569222
8,114,0.021034833684
8,115,0.050268241837
8,116,0.050677085767
8,117,0.013300898737
8,118,0.029618599559
8,119,0.063815777453
8,120,0.056943811941
8,121,0.082612597367
8,122,0.008392390326
8,123,0.059409887017
8,124,0.034638142726
8,125,0.048669351506
8,126,0.035146772481
8,127,0.041317683209
8,128,0.053187400449
8,129,0.022980178329
8,130,0.008960443764
8,131,0.010840967048
8,132,0.043201032485
8,133,0.025496569995
8,134,0.037034383367
8,135,0.030247367721
8,136,0.029289813745
8,137,0.037373425627
8,138,0.009018013506
8,139,0.057033611321
8,140,0.022035889750
8,141,0.012745237516
8,142,0.037393266953
8,143,0.056529869408
8,144,0.023623412402
8,145,0.027633826922
8,146,0.038777819107
8,147,0.039620157776
8,148,0.020693007924
8,149,0.052011004597
8,150,0.035322749031
8,151,0.039912507753
8,152,0.038677495285
8,153,0.042601497366
8,154,0.066772617762
8,155,0.011798686578
8,156,0.022049747855
8,157,0.050245440930
8,158,0.019153187732
8,159,0.015607510258
8,160,0.083175898585
8,161,0.033329821960
8,162,0.022592568962
8,163,0.030480706856
8,164,0.036900746451
8,165,0.039070417100
8,166,0.053311674037
8,167,0.015854442297
8,168,0.012411151311
8,169,0.032969060316
8,170,0.023750653211
8,171,0.027690780502
8,172,0.028785147674
8,173,0.096668989201
8,174,0.059768398301
8,175,0.026704303758
8,176,0.041225341050
8,177,0.042550096551
8,178,0.039343476590
8,179,0.018921249334
8,180,0.031534495328
8,181,0.024024077387
8,182,0.020056686941
8,183,0.017692926225
8,184,0.023010500693
8,185,0.010782149721
8,186,0.009983314116
8,187,0.016384638130
8,188,0.066019260161
8,189,0.032707969998
8,190,0.026966820254
8,191,0.014544726067
8,192,0.048239496877
8,193,0.041111355921
8,194,0.034200334541
8,195,0.047037158481
8,196,0.038882884812
8,197,0.029868749816
8,198,0.038295656566
8,199,0.041024941591
8,200,0.059219219200
8,201,0.033335452877
8,202,0.051535158050
8,203,0.075285074496
8,204,0.024949614201
8,205,0.046027923023
8,206,0.023181707419
8,207,0.042555322439
8,208,0.019746736478
8,209,0.037862485230
8,210,0.031688065848
8,211,0.044432097872
8,212,0.026592436664
8,213,0.056165540038
8,214,0.044864695367
8,215,0.071288429077
8,216,0.029851438317
8,217,0.043078436448
8,218,0.068406905191
8,219,0.013691088834
8,220,0.053941262060
8,221,0.030853503737
8,222,0.053473014733
8,223,0.031622902296
8,224,0.014287175368
8,225,0.056028650996
8,226,0.028140340394
8,227,0.020778648141
8,228,0.017277159445
8,229,0.040336555301
8,230,0.040347986427
8,231,0.053639064928
8,232,0.029919973848
8,233,0.019976710787
8,234,0.029221550184
8,235,0.003297658640
8,236,0.008746055115
8,237,0.033700181841
8,238,0.058071978747
8,239,0.025281744444
8,240,0.036975154451
8,241,0.051195671785
8,242,0.057185911148
8,243,0.061006076052
8,244,0.006249041411
8,245,0.019891393180
8,246,0.024955075381
8,247,0.035665664559
8,248,0.027725215104
8,249,0.040890036232
