goal_id,progress,place,action,q_value
8,0,3,2,0.8642543089143354
8,0,3,3,1.2941215198786105
8,0,3,4,1.3758456343557415
8,0,3,5,1.6606412572733034
8,0,3,6,0.784198883903656
8,0,3,7,2.0623305671033343
8,0,3,8,1.153274141724328
8,0,4,0,4.191871364941687
8,0,4,1,5.815149402268164
8,0,4,2,6.019267447663304
8,0,4,3,3.2424089905673514
8,0,4,4,5.118399160790047
8,0,4,5,9.309791773325944
8,0,4,6,3.529146064764837
8,0,4,7,3.9045634891270877
8,0,4,8,4.739943299055971
8,0,5,0,0.40948186212986054
8,0,5,1,2.4958836290058817
8,0,5,2,9.489364803987757
8,0,5,3,0.9640029805941909
8,0,5,4,0.9009423411770491
8,0,5,5,2.3836556865365983
8,0,5,6,3.451891742164558
8,0,5,7,0.16131505037450833
8,0,5,8,0.33634708095594
8,0,6,0,0.4391804685823085
8,0,6,1,9.0025305410385
8,0,6,2,2.0336141571278543
8,0,6,3,0.05189529538293139
8,0,6,4,0.3477587723982964
8,0,6,5,0.7769445376071584
8,0,6,6,0.15295915929390602
8,0,6,7,0.15385915929390603
8,0,6,8,0.7805531001266173
8,0,7,0,2.6062400846391895
8,0,7,1,9.489999717129576
8,0,7,2,0.02401255
8,0,7,3,0.07246244601731763
8,0,7,4,0.50546337337524
8,0,7,5,2.278158114653876
8,0,7,6,3.0184995433893684
8,0,7,7,2.292171116366875
8,0,7,8,2.522812122041319
8,0,8,0,5.794628122300651
8,0,8,1,5.676725510896164
8,0,8,2,7.627718743481267
8,0,8,3,6.236066292909403
8,0,8,4,5.567723674399506
8,0,8,5,6.526977196920966
8,0,8,6,7.410803530432165
8,0,8,7,6.918580871441606
8,0,8,8,9.999999999999993
8,0,,0,0.0
8,0,,1,0.0
8,0,,2,0.0
8,0,,3,0.0
8,0,,4,0.0
8,0,,5,0.0
8,0,,6,0.0
8,0,,7,0.0
8,0,,8,0.0
