theta,min_trace_separation,commutator_defect,mean_translation_defect,max_translation_defect,pearson_euclidean,spearman_manhattan,mds_2d_stress,positive_gram_planarity,separation_adjusted_score
0.859050279329609,0.06112164267894855,0.18571270085298838,0.13083828663752928,0.5873997901426996,0.6507613899082341,0.49610053454861397,0.04966801660186176,0.9456596231295858,0.5709306376631378
0.8673743016759777,0.06858769306969349,0.19045089011902655,0.13341367940873008,0.5970056146336787,0.6473460617102459,0.49610053454861397,0.05070518632128788,0.9444422205349159,0.6279592106398182
0.8756983240223464,0.07615760340792457,0.1952483880609714,0.135991350430782,0.606538822440785,0.6436830502557059,0.49610053454861397,0.051764700465320924,0.9432019634655631,0.683084554717343
0.8840223463687151,0.0838285462356292,0.20010465253377988,0.1385702739272996,0.6159949699537289,0.639767882552085,0.49610053454861397,0.05284751165689899,0.941938538471629,0.7362064990659014
0.8923463687150839,0.09159762945107269,0.20501911728388406,0.1411494351083752,0.6253697528182727,0.6355969032465191,0.49610053454861397,0.053954614797869935,0.9406516443884119,0.7872283532670202
0.9006703910614525,0.09946189749420688,0.2099911920521084,0.14372783937968953,0.6346590114739901,0.6311673660134525,0.49610053454861397,0.05508704654620169,0.939340993092338,0.8360577056588754
0.9089944134078213,0.10741833256280514,0.21502026268377522,0.14630446569599329,0.6438587364053733,0.626477522746449,0.49610053454861397,0.05624588386917665,0.9380063102224967,0.8826072630617807
0.91731843575419,0.11546385585887642,0.22010569124600723,0.14887834388872304,0.6529650730914447,0.6215267084764718,0.49610053454861397,0.0574322413558357,0.9366473358633928,0.9267957251835477
0.9256424581005587,0.12359532886472101,0.22524681615213601,0.15144848403260858,0.6619743266390995,0.6163154196381926,0.49610053454861397,0.05864726689151517,0.9352638251845767,0.96854868560981
0.9339664804469274,0.13180955464819855,0.23044295229326558,0.15401391912193987,0.6708829660856167,0.610845383004149,0.49610053454861397,0.05989213520479102,0.9338555490327717,1.007799549809213
0.9422905027932962,0.14010327919654658,0.23569339117687607,0.15657366523708416,0.6796876283559296,0.605119612314282,0.49610053454861397,0.06116803869475168,0.9324222944721922,1.0444904589872233
0.9506145251396648,0.14847319277828713,0.24099740107250217,0.15912678955776127,0.6883851218605133,0.59914244936088,0.49610053454861397,0.06247617483984398,0.9309638652687826,1.0785732068485603
0.9589385474860336,0.15691593133252618,0.24635422716440142,0.16167235865433416,0.6969724297200052,0.5929195860666321,0.5032505422527513,0.06381772938847197,0.9294800823142377,1.11001013427283
0.9672625698324022,0.16542807788512057,0.25176309171119565,0.16420941533629466,0.7054467126030208,0.5864580639442255,0.4972005357338659,0.06519385445286596,0.9279707839857451,1.1387749844350266
0.975586592178771,0.1740061639911279,0.2572231942124441,0.16673704971814182,0.7138053111640141,0.5797662472857326,0.46860050491731603,0.06660564059665998,0.9264358264375528,1.1648536978273054
0.9839106145251397,0.18264667120283593,0.2627337115821028,0.1692543712767491,0.7220457480684445,0.5728537665443585,0.46860050491731603,0.0680540820594814,0.9248750838206659,1.1882451227491657
0.9922346368715084,0.19134603256281407,0.2682937983288158,0.1717604796386306,0.7301657295930394,0.5657314286945302,0.46860050491731603,0.06954003444739343,0.9232884484271465,1.2089616119188586
1.000558659217877,0.20010063412131207,0.2739025867430084,0.1742545091281659,0.7381631467894917,0.5584110919498982,0.46860050491731603,0.0710641645967838,0.9216758307557305,1.2270294697624153
1.0088826815642458,0.20890681647737366,0.2795591870907252,0.1767356118422331,0.7460360762005563,0.550905503145405,0.46860050491731603,0.07262689296005587,0.92003715949575,1.2424892076602685
1.0172067039106145,0.21776087634296296,0.2852626878141547,0.17920293225216377,0.7537827801182178,0.5432280974038565,0.46860050491731603,0.0742283298304747,0.9183723814266148,1.2553955562791521
1.0255307262569833,0.22665906812948391,0.2910121557388108,0.18165563580239297,0.7614017063743862,0.5353927614425636,0.46860050491731603,0.0758682080658779,0.9166814612304092,1.265817175892692
1.033854748603352,0.2355976055559711,0.2968066362872892,0.1840929371005,0.7688914876554203,0.5274135640248215,0.46860050491731603,0.07754581667982038,0.9149643812155008,1.2738359988296077
1.0421787709497208,0.24457266327824695,0.302645153699562,0.18651400831284057,0.776250940332725,0.5193044595580181,0.46860050491731603,0.07925994164422205,0.9132211409494163,1.2795461353544764
1.0505027932960895,0.24927859072508401,0.30852671125974945,0.1889181144898441,0.7834790628027111,0.5110789735414226,0.4070004385432088,0.08100882224967666,0.9114517567995555,1.261286325650987
1.058826815642458,0.24741036035626476,0.3144502915292967,0.1913044836206742,0.7905750333304972,0.5027498812421809,0.4070004385432088,0.08279013297983961,0.9096562613807826,1.2100921137206155
1.0671508379888268,0.24546856646176501,0.3204148565865118,0.1936723743571943,0.7975382073929711,0.49432889331878777,0.4070004385432088,0.08460100147593887,0.9078347029092423,1.1600482126502936
1.0754748603351956,0.24345326316831414,0.32641934827238994,0.1960210738563417,0.8043681145181185,0.48582636375787425,0.4070004385432088,0.08643807208567572,0.9059871444622324,1.11121905228466
1.0837988826815643,0.24136451667313866,0.33246268844265947,0.19834988711848714,0.8110644546189363,0.47725103608651354,0.4070004385432088,0.08829762106052523,0.9041136631443468,1.0636564730484517
1.092122905027933,0.23920240523793798,0.3385437792259889,0.20065811732643765,0.8176270938217471,0.4686098430864116,0.4070004385432088,0.09017572338894869,0.9022143491605532,1.0173983717694923
1.1004469273743016,0.2369670191809745,0.3446615032882778,0.20294510970013177,0.8240560597903367,0.45990777303580715,0.43560046935975855,0.09206846292094713,0.9002893047972924,0.9724678222037518
1.1087709497206704,0.23465846086726075,0.35081472410297054,0.20521021432949246,0.8303515365490263,0.4511478119142842,0.43560046935975855,0.09397216817524923,0.8983386433131577,0.9288728367846273
1.1170949720670391,0.23227684469687127,0.35700228622731256,0.20745282196421858,0.8365138588095898,0.442330966326407,0.43560046935975855,0.09588364822459329,0.8963624877411368,0.8866068918618257
1.1254189944134079,0.22982229709135288,0.36322301558447406,0.20967232051682547,0.8425435058088157,0.4334563666281122,0.4268004598777433,0.09780039888865,0.8943609696048648,0.8456502593128529
1.1337430167597766,0.22729495647826092,0.3694757197514798,0.21186812452333215,0.8484410946654863,0.42452144448439366,0.4268004598777433,0.09972075112635471,0.8923342275517919,0.8059720837061098
1.1420670391061454,0.22469497327381288,0.37575918825285015,0.21403967908847685,0.8542073732676114,0.41552217445729955,0.29920032238852107,0.1016439414635696,0.8902824059066186,0.7675330374946874
1.150391061452514,0.22202250986364733,0.38207219285988153,0.21618640237821138,0.8598432127028888,0.40645336571577295,0.29920032238852107,0.10357009693270955,0.88820565314883,0.7302883030664311
