memory,sharpness,immediate_mi_bits,score,bellman_iterations,symmetry_residual,diagonal_residual,minimum_offdiagonal,maximum_triangle_violation,is_metric,torus_correlation,best_scale,relative_rmse_after_scale,edge_mean,edge_spread,diagonal_mean,diagonal_spread,strict_shell_margin,heldout_diagonal_additivity_error
0.6,1.0,0.10065166695512907,0.3317348232323659,0,0.0,0.0,1.5625,0.0,True,1.0,1.375,0.07027283689263072,1.5625,0.0,2.6562499999999996,0.0,1.0937499999999996,0.1764705882352943
0.85,0.15000000000000002,0.001124585715798316,0.32953140191725566,0,0.0,0.0,1.2243437804292472,0.0,True,0.9999999999999993,1.1536379271094583,0.031975755723304654,1.2243437804292472,0.0,2.2719229275590225,0.0,1.0475791471297748,0.07780397440215549
0.7499999999999999,0.75,0.03771328903154204,0.32805468266266025,0,0.0,0.0,1.3377848744375092,0.0,True,1.0,1.2290898533894614,0.04593252467283685,1.3377848744375092,0.0,2.4038321962548985,0.0,1.0660473218173898,0.11304347826086972
0.85,0.1,0.0005123242334110071,0.327069450574852,0,0.0,0.0,1.2277376631548254,0.0,True,1.0,1.155915009860268,0.03241230716072726,1.2277376631548256,0.0,2.275918693073257,0.0,1.0481810299184315,0.0788941335131495
0.7999999999999999,0.55,0.017229610791522125,0.32548825214686283,0,0.0,0.0,1.2767723195761116,0.0,True,0.9999999999999998,1.1886750295253599,0.03858482025669642,1.2767723195761116,0.0,2.333301414025344,0.0,1.0565290944492323,0.09439124487004108
0.7,0.85,0.05659023066348612,0.3251101145625609,0,0.0,0.0,1.408835157481355,0.0,True,0.9999999999999996,1.275700235099367,0.054063362982525856,1.408835157481355,0.0,2.4848330090077395,0.0,1.075997851526385,0.13394755492558458
0.7999999999999999,0.5,0.014477432320071674,0.3182967732993063,0,0.0,0.0,1.2815948736205058,0.0,True,1.0,1.1918832324670705,0.03917866127642238,1.2815948736205058,0.0,2.3389106443574237,0.0,1.0573157707369174,0.09589041095890405
0.7499999999999999,0.7000000000000001,0.033321064875286514,0.3171084134053703,0,0.0,0.0,1.3442554085276202,0.0,True,0.9999999999999993,1.2333543373240914,0.04669134800248617,1.3442554085276202,0.0,2.4112581390464185,0.0,1.0670027305187983,0.11498257839721258
0.6499999999999999,0.9,0.07308225758453132,0.31537901778780947,0,0.0,0.0,1.4902373927468906,0.0,True,0.9999999999999996,1.328546635633853,0.06286891912565627,1.4902373927468906,0.0,2.576247892711187,0.0,1.0860104999642965,0.1569052783803326
0.7999999999999999,0.45000000000000007,0.011931421556439777,0.3115142823084899,0,0.0,0.0,1.2864448025843247,0.0,True,1.0,1.1951072216008376,0.03977355427315415,1.2864448025843247,0.0,2.3445456527099315,0.0,1.0581008501256068,0.09739368998628269
